a, an;indefinite, article;A1;ա, մի
abandon;Verb;B2;հրաժարվել
ability;Noun;A2;կարողություն
able;Adjective;A2;կարող
about;prep. Adverb;A1;մասին
above;prep. Adverb;A1;վեր
abroad;Adverb;A2;արտասահմանում
absolute;Adjective;B2;բացարձակ
absolutely;Adverb;B1;բացարձակապես
academic;adj, Noun;B1, B2;ակադեմիական
accept;Verb;A2;ընդունել
acceptable;Adjective;B2;ընդունելի
access;Noun Verb;B1;մուտք
accident;Noun;A2;վթար
accommodation;Noun;B1;հարմարեցում
accompany;Verb;B2;ուղեկցել
according to;prep.;A2;համաձայն
account;Noun Verb;B1, B2;հաշիվ
accurate;Adjective;B2;ճշգրիտ
accuse;Verb;B2;մեղադրել
achieve;Verb;A2;նվաճել
achievement;Noun;B1;նվաճում
acknowledge;Verb;B2;ճանաչել
acquire;Verb;B2;ձեռք բերել
across;prep. Adverb;A1;վրայով
act;Verb Noun;A2,B1;հանդես գալ
action;Noun;A1;գործողություն
active;Adjective;A2;ակտիվ
activity;Noun;A1;գործունեություն
actor;Noun;A1;դերասան
actress;Noun;A1;դերասանուհի
actual;Adjective;B2;իրական
actually;Adverb;A2;իրականում
ad;Noun;B1;Հայտարարություն
adapt;Verb;B2;հարմարեցնել
add;Verb;A1;ավելացնել
addition;Noun;B1;լրացում
additional;Adjective;B2;լրացուցիչ
address;Noun Verb;A1,B2;հասցե
administration;Noun;B2;վարչակազմը
admire;Verb;B1;ADMIRE
admit;Verb;B1;խոստովանել
adopt;Verb;B2;ընդունել
adult;Noun adj;A1,A2;չափահաս
Advance;Noun Verb adj;B2;Advance
Advanced;Adjective;B1;առաջադեմ
Advantage;Noun;A2;առավելություն
Adventure;Noun;A2;Արկած
Advertise;Verb;A2;Գովազդել
Advertisement;Noun;A2;հայտարարություն
Advertising;Noun;A2;Գովազդ
Advice;Noun Verb;A1, B1;խորհուրդ
affair;Noun;B2;գործ
affect;Verb;A2;ազդել
afford;Verb;B1;տալ
afraid;Adjective;A1;վախեցած
after;prep. conj. Adverb;A1,A2;երբ
afternoon;Noun;A1;կեսօրից հետո
afterwards;Adverb;B2;հետո
again;Adverb;A1;կրկին
against;prep;A2;դեմ
age;Noun Verb;A1, B1;Տարիք
aged;Adjective;B1;տարեց
agency;Noun;B2;գործակալություն
agenda;Noun;B2;օրակարգ
agent;Noun;B1;գործակալ
aggressive;Adjective;B2;ագրեսիվ
